Distrito Geografico,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada,Duración Proyectada,Duración Real,Retraso,Desviación Presupuestaria
7,P.S. 277 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,23400,14481.0,14481.0,180.0,278.0,98.0,-38.12
7,P.S. 30 - BRONX,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS,Scope,Complete,96300,137083.0,137083.0,138.0,186.0,48.0,42.35
7,P.S. 30 - BRONX,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS,Design,Complete,481500,421066.0,421066.0,154.0,155.0,1.0,-12.55
7,P.S. 43 - BRONX,SCA CIP,WATER PENETRATION / BOILER REPLACEMENT / REINFORCING SUPPORT ELEMENTS / EXTERIOR MASONRY / CLIMATE CONTROL / DOMESTIC PIPING,Scope,Complete,331508,452076.0,452076.0,478.0,489.0,11.0,36.37
7,P.S. 43 - BRONX,SCA CIP,WATER PENETRATION / BOILER REPLACEMENT / REINFORCING SUPPORT ELEMENTS / EXTERIOR MASONRY / CLIMATE CONTROL / DOMESTIC PIPING,Design,Complete,1318825,1464844.0,1079218.0,153.0,359.0,206.0,-18.17
7,P.S. 43 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4663,7401.0,7401.0,122.0,118.0,-4.0,58.72
7,P.S. 43 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,20982,29602.0,29602.0,183.0,174.0,-9.0,41.08
7,P.S. 43 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / ROOFS,Scope,Complete,170880,149317.0,139319.0,813.0,775.0,-38.0,-18.47
7,P.S. 43 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / ROOFS,Design,Complete,854400,545180.0,436140.0,173.0,516.0,343.0,-48.95
7,P.S. 49 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,161224,146826.0,146826.0,135.0,310.0,175.0,-8.93
7,P.S. 49 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,801894,674151.0,596966.0,188.0,350.0,162.0,-25.56
7,P.S. 65 - BRONX,SCA CIP,COVID VENTILATION,Scope,Complete,44200,22516.0,20065.0,121.0,331.0,210.0,-54.6
7,P.S. 65 - BRONX,SCA CIP,COVID VENTILATION,Design,Complete,221000,155225.0,56256.0,154.0,168.0,14.0,-74.54
7,P.S. 65 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4093,1073.0,1073.0,125.0,7.0,-118.0,-73.78
7,I.S. 221 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / LOW-VOLTAGE ELECTRICAL,Scope,Complete,75640,99774.0,99774.0,156.0,114.0,-42.0,31.91
7,I.S. 221 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / LOW-VOLTAGE ELECTRICAL,Design,Complete,378200,402471.0,379743.0,154.0,100.0,-54.0,0.41
7,I.S. 151 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,4700,6783.0,6783.0,122.0,13.0,-109.0,44.32
7,I.S. 151 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,21150,27203.0,27203.0,145.0,153.0,8.0,28.62
7,P.S. 154 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Scope,Complete,97962,137543.0,137543.0,139.0,425.0,286.0,40.4
7,P.S. 154 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Design,Complete,481290,475221.0,404814.0,173.0,237.0,64.0,-15.89
7,P.S. 154 - BRONX,SCA CIP RESOA,FY21 RESO A AUDITORIUM UPGRADE,Design,Complete,56764,109929.0,34614.0,154.0,187.0,33.0,-39.02
7,P.S. 754 SPED - BRONX,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,Scope,Complete,135892,95148.0,93939.0,182.0,132.0,-50.0,-30.87
7,P.S. 754 SPED - BRONX,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,Design,Complete,679460,224545.0,224545.0,235.0,150.0,-85.0,-66.95
7,"LEADERS OF EXCELLENCE, ADVOCACY AND DISCOVER",SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,5477,665.0,665.0,124.0,10.0,-114.0,-87.86
7,"LEADERS OF EXCELLENCE, ADVOCACY AND DISCOVER",SCA CIP,IPDVS INSTALLATIONS,Design,Complete,24648,2661.0,2661.0,303.0,127.0,-176.0,-89.2
7,P.S. 157 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4663,386.0,386.0,123.0,4.0,-119.0,-91.72
7,P.S. 157 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,20982,1546.0,1546.0,178.0,147.0,-31.0,-92.63
7,P.S. 161 - BRONX,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Scope,Complete,41773,173121.0,173082.0,138.0,328.0,190.0,314.34
7,P.S. 161 - BRONX,SCA CIP,ROOF REPLACEMENT / PARAPETS / EXTERIOR MASONRY,Design,Complete,203358,193070.0,184110.0,154.0,158.0,4.0,-9.47
7,P.S. 161 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3596,9200.0,9200.0,126.0,76.0,-50.0,155.84
7,P.S. 161 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,16184,36798.0,36798.0,178.0,92.0,-86.0,127.37
7,HOSTOS-LINCOLN ACADEMY OF SCIENCE,SCA CIP,PARAPETS / EXTERIOR MASONRY,Scope,Complete,52640,215935.0,209457.0,137.0,499.0,362.0,297.9
7,HOSTOS-LINCOLN ACADEMY OF SCIENCE,SCA CIP,PARAPETS / EXTERIOR MASONRY,Design,Complete,263200,411674.0,312034.0,154.0,156.0,2.0,18.55
7,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,11900,16395.0,16395.0,123.0,111.0,-12.0,37.77
7,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,53550,103603.0,48914.0,152.0,163.0,11.0,-8.66
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Scope,Complete,44214,177726.0,174955.0,135.0,148.0,13.0,295.7
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY,Design,Complete,216529,257503.0,252226.0,156.0,232.0,76.0,16.49
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,SCIENCE LAB UPGRADE,Scope,Complete,15652,20939.0,2039.0,105.0,90.0,-15.0,-86.97
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,PATH OF TRAVEL SCIENCE LAB UPGRADE,Scope,Complete,2926,267.0,267.0,93.0,28.0,-65.0,-90.87
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,3546,3557.0,3557.0,120.0,85.0,-35.0,0.31
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,15956,14226.0,14226.0,180.0,180.0,0.0,-10.84
7,UNIVERSITY HEIGHTS HS - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT / ACCESSIBLE RAMP / ROOFS / EXTERIOR MASONRY,Scope,Complete,89549,241244.0,241244.0,1037.0,1134.0,97.0,169.4
7,UNIVERSITY HEIGHTS HS - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT / ACCESSIBLE RAMP / ROOFS / EXTERIOR MASONRY,Design,Complete,409361,584037.0,535067.0,154.0,425.0,271.0,30.71
7,P.S. @ 639 ST ANN'S AVENUE - BRONX,SCA Capacity,NEW SCHOOL,Scope,Complete,1335780,1405829.0,1385877.0,158.0,149.0,-9.0,3.75
7,P.S. @ 639 ST ANN'S AVENUE - BRONX,SCA Capacity,NEW SCHOOL,Design,Complete,6011010,4958965.0,4762051.0,216.0,216.0,0.0,-20.78
7,P.S. @ 639 ST ANN'S AVENUE - BRONX,SCA Capacity,NEW SCHOOL,Construction,Complete,75805515,69156272.0,65374035.0,1128.0,1015.0,-113.0,-13.76
7,P.S. @ 639 ST ANN'S AVENUE - BRONX,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",Complete,10686240,8001439.0,6579352.0,1128.0,1015.0,-113.0,-38.43
7,ALFRED E. SMITH HS - X,SCA CIP,STRUCTURAL CONCRETE FAILURE @ X600,Scope,Complete,19525,12861.0,12861.0,139.0,131.0,-8.0,-34.13
7,ALFRED E. SMITH HS - X,SCA CIP,STRUCTURAL CONCRETE FAILURE @ X600,Design,Complete,87863,37377.0,3524.0,154.0,222.0,68.0,-95.99
7,ALFRED E. SMITH HS - X,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,3806,3584.0,3584.0,120.0,87.0,-33.0,-5.83
7,ALFRED E. SMITH HS - X,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,17128,14336.0,14336.0,180.0,180.0,0.0,-16.3
7,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,STH SBHC,Scope,Complete,43770,25975.0,25975.0,152.0,80.0,-72.0,-40.66
7,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,STH SBHC,Design,Complete,175080,262283.0,122751.0,175.0,163.0,-12.0,-29.89
7,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,BATHROOM UPGRADES / GYM UPGRADE,Scope,Complete,37750,60357.0,60357.0,148.0,448.0,300.0,59.89
7,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",SCA CIP,BATHROOM UPGRADES / GYM UPGRADE,Design,Complete,188750,254143.0,246758.0,169.0,368.0,199.0,30.73
7,X188 SPED - BRONX,SCA CIP,IDA FLOOD ELIMINATION / IDA INTERIOR SPACES,Scope,Complete,26831,19849.0,19849.0,129.0,118.0,-11.0,-26.02
7,X188 SPED - BRONX,SCA CIP,IDA FLOOD ELIMINATION / IDA INTERIOR SPACES,Design,Complete,129250,102038.0,90493.0,139.0,177.0,38.0,-29.99
8,LONGWOOD PREPARATORY ACADEMY,SCA CIP,FLOOD ELIMINATION,Scope,Complete,23694,29336.0,29144.0,141.0,89.0,-52.0,23.0
8,LONGWOOD PREPARATORY ACADEMY,SCA CIP,FLOOD ELIMINATION,Design,Complete,94776,159173.0,139135.0,156.0,265.0,109.0,46.8
8,LONGWOOD PREPARATORY ACADEMY,SCA CIP,COVID VENTILATION,Scope,Complete,57262,107560.0,96635.0,120.0,253.0,133.0,68.76
8,LONGWOOD PREPARATORY ACADEMY,SCA CIP,COVID VENTILATION,Design,Complete,286311,188101.0,177977.0,153.0,158.0,5.0,-37.84
8,LONGWOOD PREPARATORY ACADEMY,SCA CIP,ELECTRIFICATION/HEAT PUMP SYSTEMS / FIRE ALARM SYSTEM REPLACEMENT / ELECTRICAL SERVICE UPGRADE,Scope,Complete,290421,290421.0,288724.0,149.0,155.0,6.0,-0.58
8,LONGWOOD PREPARATORY ACADEMY,SCA CIP,ELECTRIFICATION/HEAT PUMP SYSTEMS / FIRE ALARM SYSTEM REPLACEMENT / ELECTRICAL SERVICE UPGRADE,Design,Complete,1006108,1006108.0,970753.0,177.0,538.0,361.0,-3.51
8,HOLCOMBE L. RUCKER SCHOOLOF COMMUNITY RESEARCH - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Design,Complete,36870,299175.0,298514.0,175.0,174.0,-1.0,709.64
8,I.S. 302 - BRONX,SCA CIP RESOA,FY22 RESO A GYMNASIUM UPGRADE,Design,Complete,90954,41149.0,36085.0,139.0,155.0,16.0,-60.33
8,I.S. 302 - BRONX,SCA CIP RESOA,FY20 RESO A IPDVS CAMERA INSTALLATION,Design,Complete,27000,32440.0,32195.0,176.0,99.0,-77.0,19.24
8,I.S. 302 - BRONX,SCA CIP RESOA,FY21 RESO A STEM LAB / PATH OF TRAVEL RESO A STEM LAB,Design,Complete,47934,85324.0,68437.0,125.0,41.0,-84.0,42.77
8,THE LONGWOOD ACADEMY OF DISCOVERY - X,SCA CIP,FLOOD ELIMINATION / ROOFS,Scope,Complete,26981,84061.0,50590.0,135.0,217.0,82.0,87.5
8,THE LONGWOOD ACADEMY OF DISCOVERY - X,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4906,1542.0,1542.0,123.0,11.0,-112.0,-68.57
8,P.S. 62 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4708,1253.0,1253.0,123.0,5.0,-118.0,-73.39
8,P.S. 62 - BRONX,SCA CIP,WINDOWS / FULL PROGRAM ACCESSIBILITY,Scope,Complete,185950,202706.0,202706.0,174.0,216.0,42.0,9.01
8,P.S. 62 - BRONX,SCA CIP,WINDOWS / FULL PROGRAM ACCESSIBILITY,Design,Complete,929750,715665.0,678744.0,173.0,272.0,99.0,-27.0
8,P.S. 69 - BRONX,SCA CIP,WINDOWS / EXTERIOR MASONRY,Scope,Complete,59740,140291.0,140017.0,138.0,135.0,-3.0,134.38
8,P.S. 69 - BRONX,SCA CIP,WINDOWS / EXTERIOR MASONRY,Design,Complete,298700,290665.0,289542.0,152.0,800.0,648.0,-3.07
8,P.S. 71 - BRONX,SCA CIP,KITCHEN EXHAUST REPLACEMENT / TCU REMOVAL/PLAYGROUND REDEVELOPMENT / EXTERIOR MASONRY / FULL PROGRAM ACCESSIBILITY / LOW-VOLTAGE ELECTRICAL SYSTEM / WINDOWS / PARAPETS / ROOFS / FLOOD ELIMINATION,Scope,Complete,409144,531249.0,515060.0,711.0,849.0,138.0,25.89
8,P.S. 71 - BRONX,SCA CIP,KITCHEN EXHAUST REPLACEMENT / TCU REMOVAL/PLAYGROUND REDEVELOPMENT / EXTERIOR MASONRY / FULL PROGRAM ACCESSIBILITY / LOW-VOLTAGE ELECTRICAL SYSTEM / WINDOWS / PARAPETS / ROOFS / FLOOD ELIMINATION,Design,Complete,2032006,1817358.0,1448093.0,154.0,308.0,154.0,-28.74
8,P.S. 72 - BRONX,SCA CIP,EXTERIOR MASONRY / WINDOWS / PARAPETS,Scope,Complete,92868,174901.0,164656.0,137.0,327.0,190.0,77.3
8,P.S. 72 - BRONX,SCA CIP,EXTERIOR MASONRY / WINDOWS / PARAPETS,Design,Complete,460223,341490.0,239495.0,155.0,362.0,207.0,-47.96
8,I.S. 424 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,89717,163059.0,163058.0,143.0,349.0,206.0,81.75
8,I.S. 424 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,433912,903723.0,711292.0,154.0,496.0,342.0,63.93
8,I.S. 424 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,3944,3962.0,3962.0,126.0,119.0,-7.0,0.46
8,I.S. 424 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,17748,15849.0,15849.0,178.0,152.0,-26.0,-10.7
8,I.S. 424 - BRONX,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Design,Complete,97500,69355.0,65747.0,135.0,851.0,716.0,-32.57
8,I.S. 424 - BRONX,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Design,Complete,1960,22895.0,8706.0,125.0,780.0,655.0,344.18
8,P.S. 75 - BRONX,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,Scope,Complete,358164,319216.0,319216.0,121.0,166.0,45.0,-10.87
8,P.S. 75 - BRONX,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,Design,Complete,1790823,1107674.0,1059170.0,161.0,328.0,167.0,-40.86
8,X352 SPED - BRONX,SCA CIP,COVID VENTILATION,Scope,Complete,34550,23504.0,16973.0,122.0,331.0,209.0,-50.87
8,X352 SPED - BRONX,SCA CIP,COVID VENTILATION,Design,Complete,172750,113954.0,96559.0,154.0,138.0,-16.0,-44.1
8,P.S. 75 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4672,5811.0,5811.0,125.0,27.0,-98.0,24.38
8,P.S. 75 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,21026,23245.0,23245.0,178.0,57.0,-121.0,10.55
8,P.S. 75 - BRONX,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Design,Complete,77520,71543.0,53103.0,123.0,58.0,-65.0,-31.5
8,P.S. 304 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,99450,120648.0,120648.0,154.0,53.0,-101.0,21.32
8,P.S. 304 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,397800,418734.0,408132.0,154.0,182.0,28.0,2.6
8,P.S. 304 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,5300,6356.0,6356.0,122.0,15.0,-107.0,19.92
8,P.S. 304 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,23850,25424.0,25424.0,178.0,57.0,-121.0,6.6
8,P.S. 107 - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / FLOOD ELIMINATION,Scope,Complete,71874,81842.0,81432.0,139.0,120.0,-19.0,13.3
8,P.S. 107 - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / FLOOD ELIMINATION,Design,Complete,347396,225567.0,157040.0,154.0,350.0,196.0,-54.8
8,P.S. 119 - BRONX,SCA CIP,FLOOD ELIMINATION / PARAPETS,Scope,Complete,16049,17430.0,17430.0,143.0,140.0,-3.0,8.6
8,P.S. 119 - BRONX,SCA CIP,FLOOD ELIMINATION / PARAPETS,Design,Complete,58847,63875.0,63875.0,152.0,215.0,63.0,8.54
8,P.S. 119 - BRONX,SCA CIP,STRUCTURAL ISSUES/BUILDING FACADES- PERM FIX / ROOFS / WINDOWS / PARAPETS,Scope,Complete,124676,142776.0,123868.0,182.0,147.0,-35.0,-0.65
8,P.S. 119 - BRONX,SCA CIP,STRUCTURAL ISSUES/BUILDING FACADES- PERM FIX / ROOFS / WINDOWS / PARAPETS,Design,Complete,623380,325614.0,325614.0,155.0,154.0,-1.0,-47.77
8,I.S. 301 - BRONX,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Scope,Complete,88770,68219.0,68219.0,154.0,68.0,-86.0,-23.15
8,I.S. 301 - BRONX,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Design,Complete,443850,287980.0,259780.0,159.0,112.0,-47.0,-41.47
8,I.S. 301 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2960,2598.0,2598.0,119.0,16.0,-103.0,-12.23
8,I.S. 301 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,13320,10390.0,10390.0,179.0,69.0,-110.0,-22.0
8,I.S. 123 - BRONX,SCA CIP,WATER INFILTRATION / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,68640,120343.0,120343.0,144.0,151.0,7.0,75.32
8,I.S. 123 - BRONX,SCA CIP,WATER INFILTRATION / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,343200,529193.0,495214.0,153.0,120.0,-33.0,44.29
8,I.S. 123 - BRONX,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION,Scope,Complete,190360,175422.0,115751.0,137.0,233.0,96.0,-39.19
8,P.S. 119 - BRONX,SCA CIP,SEWAGE TANK REPLACEMENT- PERM FIX @ X125,Scope,Complete,7019,11672.0,11672.0,127.0,93.0,-34.0,66.29
8,P.S. 119 - BRONX,SCA CIP,SEWAGE TANK REPLACEMENT- PERM FIX @ X125,Design,Complete,31586,28596.0,27063.0,114.0,94.0,-20.0,-14.32
8,I.S. 562 - BRONX,SCA CIP RESOA,FY23 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Design,Complete,45000,49395.0,46894.0,155.0,214.0,59.0,4.21
8,P.S. 130 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,60358,62272.0,62272.0,154.0,96.0,-58.0,3.17
8,P.S. 130 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,294168,282565.0,263071.0,159.0,130.0,-29.0,-10.57
8,I.S. 131 - BRONX,SCA CIP,CHARTER MATCH SCIENCE LAB UPGRADE / PATH OF TRAVEL CHARTER MATCH SCIENCE LAB UPGRADE,Scope,Complete,11900,31873.0,31873.0,870.0,1035.0,165.0,167.84
8,I.S. 131 - BRONX,SCA CIP,CHARTER MATCH SCIENCE LAB UPGRADE / PATH OF TRAVEL CHARTER MATCH SCIENCE LAB UPGRADE,Design,Complete,53550,118629.0,49832.0,133.0,143.0,10.0,-6.94
8,I.S. 131 - BRONX,SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE,Design,Complete,49500,63829.0,37502.0,153.0,1087.0,934.0,-24.24
8,P.S. 138 - BRONX,SCA Capacity,ADDITION,Scope,Complete,1155980,733168.0,732146.0,188.0,413.0,225.0,-36.66
8,P.S. 138 - BRONX,SCA Capacity,ADDITION,Design,Complete,5201910,2946193.0,2434885.0,-42.0,290.0,332.0,-53.19
8,P.S. 138 - BRONX,SCA Capacity,ADDITION,Construction,Complete,65601865,65368873.0,46926835.0,958.0,956.0,-2.0,-28.47
8,P.S. 138 - BRONX,SCA Capacity,ADDITION,"CM,Art,F&E",Complete,9247840,8320544.0,5474140.0,958.0,956.0,-2.0,-40.81
8,P.S. 138 - BRONX,SCA CIP,EXISTING BUILDING-INTERIOR RENOVATIONS,Scope,Complete,14596,62015.0,41450.0,120.0,310.0,190.0,183.98
8,P.S. 140 - BRONX,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS,Scope,Complete,46285,42360.0,42360.0,138.0,111.0,-27.0,-8.48
8,P.S. 140 - BRONX,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS,Design,Complete,224497,186291.0,169881.0,159.0,159.0,0.0,-24.33
8,P.S. 140 - BRONX,SCA CIP,OTHER TEMP STRUCTURE REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,Complete,24894,61170.0,61170.0,92.0,119.0,27.0,145.72
8,P.S. 140 - BRONX,SCA CIP,OTHER TEMP STRUCTURE REMOVAL/PLAYGROUND REDEVELOPMENT,Design,Complete,124469,133611.0,122383.0,137.0,267.0,130.0,-1.68
8,P.S. 140 - BRONX,SCA CIP,PATH OF TRAVEL-OTHER TEMP STRUCTURE REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,Complete,7313,14418.0,592.0,124.0,95.0,-29.0,-91.9
8,P.S. 140 - BRONX,SCA CIP,PATH OF TRAVEL-OTHER TEMP STRUCTURE REMOVAL/PLAYGROUND REDEVELOPMENT,Design,Complete,32908,32716.0,2368.0,130.0,200.0,70.0,-92.8
8,P.S. 140 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,5638,1955.0,1955.0,124.0,9.0,-115.0,-65.32
8,P.S. 140 - BRONX,SCA CIP RESOA,FY24 RESO A LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Design,Complete,30000,34313.0,32546.0,126.0,63.0,-63.0,8.49
8,P.S. 146 - BRONX,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,170028,184128.0,126385.0,140.0,107.0,-33.0,-25.67
8,P.S. 146 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,89740,113807.0,113807.0,139.0,124.0,-15.0,26.82
8,P.S. 146 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,448700,558155.0,527801.0,168.0,721.0,553.0,17.63
8,P.S. 146 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,5000,3925.0,3925.0,124.0,36.0,-88.0,-21.5
8,P.S. 146 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,22500,15697.0,15697.0,179.0,76.0,-103.0,-30.24
8,P.S. 152 - BRONX,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY / CHILLER PLANT UPGRADE / FLOOD ELIMINATION,Scope,Complete,128000,189649.0,166630.0,138.0,127.0,-11.0,30.18
8,P.S. 152 - BRONX,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY / CHILLER PLANT UPGRADE / FLOOD ELIMINATION,Design,Complete,603485,482898.0,437950.0,155.0,208.0,53.0,-27.43
8,P.S. 152 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,5079,592.0,592.0,124.0,6.0,-118.0,-88.34
8,P.S. 182 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4749,1804.0,1804.0,121.0,7.0,-114.0,-62.01
8,HERBERT H. LEHMAN HS - X,SCA CIP,VENTILATION @ X405,Scope,Complete,164800,99880.0,96998.0,88.0,390.0,302.0,-41.14
8,HERBERT H. LEHMAN HS - X,SCA CIP,VENTILATION @ X405,Design,Complete,824000,748032.0,409377.0,158.0,258.0,100.0,-50.32
8,HERBERT H. LEHMAN HS - X,SCA CIP,AUDITORIUM UP0GRADE,Scope,Complete,10500,19205.0,19205.0,64.0,63.0,-1.0,82.9
8,HERBERT H. LEHMAN HS - X,SCA CIP,AUDITORIUM UP0GRADE,Design,Complete,52500,110563.0,36644.0,123.0,99.0,-24.0,-30.2
8,X000 - BRONX,SCA CIP,ATHLETIC FIELD/FIELD HOUSE / DEP GREEN INFRASTRUCTURE,Scope,Complete,264990,382373.0,382373.0,955.0,978.0,23.0,44.3
8,X000 - BRONX,SCA CIP,ATHLETIC FIELD/FIELD HOUSE / DEP GREEN INFRASTRUCTURE,Design,Complete,1324948,1581837.0,1255058.0,150.0,305.0,155.0,-5.27
8,SCHOOL FOR TOURISM AND HOSPITALITY - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,Complete,59010,87548.0,87548.0,94.0,111.0,17.0,48.36
8,SCHOOL FOR TOURISM AND HOSPITALITY - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Design,Complete,236040,432892.0,422707.0,138.0,120.0,-18.0,79.08
8,ALC-JANE ADDAMS HS,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,4600,3095.0,3095.0,126.0,15.0,-111.0,-32.72
